name,cpu_milli,memory_mib,num_gpu,gpu_milli,gpu_spec,qos,pod_phase,creation_time,deletion_time,scheduled_time
openb-pod-2168,3152,5600,1,810,,BE,Failed,12357005,12357780,12357597
openb-pod-2169,3152,5600,1,810,,BE,Failed,10262822,10262949,10262822
openb-pod-2170,4000,22888,1,220,,BE,Running,9855351,9859631,9855353
openb-pod-2171,11908,47104,1,470,,LS,Running,12333421,12333535,12333491
openb-pod-2172,11908,47104,1,470,,LS,Running,12361636,12361992,12361918
openb-pod-2173,4000,15258,1,110,,BE,Running,10940020,10943120,10940020
openb-pod-2174,8000,30517,1,650,,BE,Running,12224687,12238377,12224687
openb-pod-2175,11908,47104,1,650,,LS,Running,11219724,11221104,11219727
openb-pod-2176,3152,5600,1,810,,BE,Failed,12292009,12292382,12292216
openb-pod-2177,3152,5600,1,590,,BE,Pending,12217203,12217212,
openb-pod-2178,8000,30517,1,470,,BE,Pending,12283035,12283413,
openb-pod-2179,3152,5600,1,810,,BE,Failed,10829104,10829342,10829105
openb-pod-2180,8000,30517,1,320,,BE,Running,10269098,10269477,10269099
openb-pod-2181,8000,30517,1,470,,BE,Running,11505357,11505831,11505666
openb-pod-2182,6000,12288,1,460,,LS,Running,10595453,10596051,10595453
openb-pod-2183,4000,22888,1,320,,BE,Running,10900747,10966535,10900777
openb-pod-2184,4152,10600,1,370,,BE,Failed,10270476,10271282,10270477
openb-pod-2185,3152,5600,1,810,,BE,Failed,9854670,9854822,9854670
openb-pod-2186,11908,47104,1,650,,LS,Pending,12350177,12350338,
openb-pod-2187,4000,30517,1,230,,BE,Running,9833915,9834149,9834021
openb-pod-2188,4152,10600,1,810,,BE,Failed,10549555,10559683,10549555
openb-pod-2189,11908,47104,1,470,,LS,Running,12079989,12080921,12080025
openb-pod-2190,4000,30517,1,230,,BE,Pending,9784777,9784911,
openb-pod-2191,8000,30517,1,470,,BE,Running,12189420,12190117,12189907
openb-pod-2192,6000,8192,1,460,,LS,Running,10075494,10139992,10075494
openb-pod-2193,4000,22888,1,320,,BE,Running,10928791,10954765,10928791
openb-pod-2194,8000,30517,1,470,,BE,Pending,11768127,11768309,
openb-pod-2195,6000,18432,1,460,,LS,Running,9775494,9781343,9775494
openb-pod-2196,3152,5600,1,590,,BE,Failed,10210261,10210359,10210293
openb-pod-2197,3152,5600,1,810,,BE,Failed,11165119,11169967,11165119
openb-pod-2198,4152,10600,1,810,,BE,Pending,10486268,10486269,
openb-pod-2199,11908,47104,1,470,,LS,Running,11707673,11721297,11708233
openb-pod-2200,3152,5600,1,810,,BE,Failed,10959242,10969346,10959243
openb-pod-2201,3152,5600,1,810,,BE,Failed,12350129,12350413,12350231
openb-pod-2202,3152,5600,1,810,,BE,Failed,12334974,12334994,12334974
openb-pod-2203,3152,5600,1,810,,BE,Failed,10874565,10874849,10874565
openb-pod-2204,11908,47104,1,470,,LS,Pending,10177194,10177341,
openb-pod-2205,11908,47104,1,650,,LS,Running,12345812,12347060,12345815
openb-pod-2206,4000,22888,1,320,,BE,Running,10198963,10199054,10198963
openb-pod-2207,11908,47104,1,470,,LS,Pending,11106144,11106226,
openb-pod-2208,3152,5600,1,810,,BE,Failed,11001364,11001417,11001364
openb-pod-2209,8000,30517,1,320,,BE,Running,11353964,11359456,11353964
openb-pod-2210,3152,5600,1,810,,BE,Failed,12421140,12421175,12421140
openb-pod-2211,11908,47104,1,650,,LS,Running,10874179,10875629,10874182
openb-pod-2212,3152,5600,1,810,,BE,Failed,12431070,12431105,12431070
openb-pod-2213,11908,47104,1,470,,LS,Running,12458395,12458944,12458397
openb-pod-2214,4000,30517,1,230,,BE,Pending,9782263,9782301,
openb-pod-2215,3152,5600,1,810,,BE,Failed,10194473,10194530,10194473
openb-pod-2216,4000,22888,1,320,,BE,Pending,12425551,12426132,
openb-pod-2217,3152,5600,1,810,,BE,Failed,10830998,10831166,10830998
openb-pod-2218,4000,15258,1,160,,BE,Running,11083263,11120366,11083283
openb-pod-2219,3152,5600,1,810,,BE,Failed,10215927,10216001,10215927
openb-pod-2220,3152,5600,1,810,,BE,Failed,12450241,12450958,12450907
openb-pod-2221,3152,5600,1,810,,BE,Failed,10199948,10200015,10199948
openb-pod-2222,4152,10600,1,810,,BE,Failed,9685624,9787443,9685692
openb-pod-2223,3152,5600,1,810,,BE,Pending,12199017,12199029,
openb-pod-2224,11908,47104,1,470,,LS,Running,11915382,11916193,11915490
openb-pod-2225,8000,30517,1,470,,BE,Pending,9956393,9956580,
openb-pod-2226,3152,5600,1,810,,BE,Failed,12360752,12360990,12360818
openb-pod-2227,3152,5600,1,810,,BE,Failed,10269935,10270022,10269935
openb-pod-2228,11908,47104,1,470,,LS,Pending,10035814,10035935,
openb-pod-2229,11908,47104,1,470,,LS,Running,12211154,12211996,12211259
openb-pod-2230,8000,30517,1,470,,BE,Running,11817856,11818767,11817993
openb-pod-2231,8000,30517,1,230,,BE,Pending,12344686,12344722,
openb-pod-2232,11908,47104,1,650,,LS,Running,11393321,11394625,11393323
openb-pod-2233,3152,5600,1,810,,BE,Failed,9774738,9774953,9774806
openb-pod-2234,4000,15258,1,110,,BE,Running,11202738,11205336,11202738
openb-pod-2235,3152,5600,1,810,,BE,Pending,12374919,12374987,
openb-pod-2236,4000,15258,1,320,,BE,Running,9740966,9744738,9740966
openb-pod-2237,3152,5600,1,810,,BE,Failed,10933872,10935003,10933872
openb-pod-2238,11908,47104,1,650,,LS,Pending,10554172,10554223,
openb-pod-2239,11908,47104,1,470,,LS,Pending,12374178,12374284,
openb-pod-2240,3152,5600,1,810,,BE,Failed,10880281,10880500,10880281
openb-pod-2241,1000,2048,1,320,,BE,Running,10896651,10899187,10896651
openb-pod-2242,4000,15258,1,160,,BE,Running,12052505,12054932,12052505
openb-pod-2243,4000,22888,1,320,,BE,Running,10181670,10204969,10181670
openb-pod-2244,4000,30517,1,320,,BE,Running,12141082,12146448,12141082
openb-pod-2245,3152,5600,1,810,,BE,Failed,10877465,10877676,10877465
openb-pod-2246,3152,5600,1,810,,BE,Failed,9943718,9943751,9943718
openb-pod-2247,4000,15258,1,230,,BE,Running,11910746,11913289,11910746
openb-pod-2248,3152,5600,1,810,,BE,Failed,12446401,12446802,12446437
openb-pod-2249,3152,5600,1,810,,BE,Failed,11135681,11136665,11135681
openb-pod-2250,3152,5600,1,810,,BE,Pending,12350567,12350611,
openb-pod-2251,4000,15258,1,160,,BE,Pending,11475681,11475742,
openb-pod-2252,11908,47104,1,650,,LS,Running,12297699,12299554,12297700
openb-pod-2253,3152,5600,1,810,,BE,Pending,12447807,12447843,
openb-pod-2254,3152,5600,1,810,,BE,Failed,11824220,11825184,11824220
openb-pod-2255,6000,12288,1,460,,LS,Running,9536393,9551092,9536393
openb-pod-2256,8000,30517,1,470,,BE,Running,11607932,11608067,11608000
openb-pod-2257,8000,30517,1,320,,BE,Running,10209760,10214008,10209760
openb-pod-2258,2000,8192,1,370,,LS,Running,10189710,10194684,10189712
openb-pod-2259,4000,15258,1,160,,BE,Running,11678407,11679102,11678415
openb-pod-2260,11908,47104,1,470,,LS,Pending,12425090,12425388,
openb-pod-2261,3152,5600,1,590,,BE,Failed,12409173,12409186,12409173
openb-pod-2262,3152,5600,1,810,,BE,Failed,10825241,10825471,10825241
openb-pod-2263,3152,5600,1,810,,BE,Failed,10210874,10213772,10210874
openb-pod-2264,8000,30517,1,320,,BE,Pending,9592949,9592964,
openb-pod-2265,3152,5600,1,810,,BE,Pending,12370356,12370464,
openb-pod-2266,3152,5600,1,810,,BE,Failed,12361096,12361411,12361373
openb-pod-2267,8000,30517,1,470,,BE,Running,12298854,12299240,12298854
openb-pod-2268,3152,5600,1,810,,BE,Pending,10199935,10199936,
openb-pod-2269,3152,5600,1,810,,BE,Failed,11018992,11020116,11018993
openb-pod-2270,11908,47104,1,470,,LS,Pending,11760542,11760704,
openb-pod-2271,3152,5600,1,810,,BE,Failed,9970654,10006462,9970655
openb-pod-2272,3152,5600,1,810,,BE,Failed,11524552,11583270,11524552
openb-pod-2273,11908,47104,1,470,,LS,Pending,12209716,12209803,
openb-pod-2274,4000,22888,1,230,,BE,Running,11989205,11989719,11989205
openb-pod-2275,11908,47104,1,650,,LS,Running,12026422,12027358,12026424
openb-pod-2276,3152,5600,1,810,,BE,Failed,12250339,12250471,12250404
openb-pod-2277,3152,5600,1,810,,BE,Failed,12196179,12196522,12196249
openb-pod-2278,3152,5600,1,810,,BE,Failed,10821025,10821262,10821026
openb-pod-2279,3152,5600,1,810,,BE,Failed,10988514,10988683,10988548
openb-pod-2280,3152,5600,1,810,,BE,Pending,11494004,11494786,
openb-pod-2281,11908,47104,1,470,,LS,Running,9669924,9673593,9669957
openb-pod-2282,11908,47104,1,470,,LS,Pending,10177194,10177341,
openb-pod-2283,11908,47104,1,650,,LS,Pending,10986091,10986226,
openb-pod-2284,11908,47104,1,650,,LS,Running,12292263,12293020,12292264
openb-pod-2285,8000,30517,1,320,,BE,Running,9597634,9597679,9597634
openb-pod-2286,11908,47104,1,470,,LS,Running,11841179,11851552,11841181
openb-pod-2287,3152,5600,1,810,,BE,Failed,11387622,11406970,11387623
openb-pod-2288,11908,47104,1,470,,LS,Pending,11788930,11789144,
openb-pod-2289,4000,22888,1,320,,BE,Running,11447189,11477724,11447189
openb-pod-2290,4000,22888,1,320,,BE,Running,12420407,12423647,12420407
openb-pod-2291,6000,12288,1,460,,LS,Running,10498612,10499451,10498612
openb-pod-2292,11908,47104,1,650,,LS,Running,11232585,11233108,11232620
openb-pod-2293,8000,30517,1,470,,BE,Pending,11927931,11928216,
openb-pod-2294,8000,30517,1,470,,BE,Pending,12085344,12085346,
openb-pod-2295,3152,5600,1,810,,BE,Failed,11652433,11653428,11652433
openb-pod-2296,11908,47104,1,470,,LS,Pending,11557432,11557501,
openb-pod-2297,11908,47104,1,470,,LS,Pending,12375159,12375266,
openb-pod-2298,3152,5600,1,810,,BE,Failed,11499890,11512356,11499890
openb-pod-2299,3152,5600,1,810,,BE,Failed,12372040,12372498,12372460
openb-pod-2300,4000,15258,1,470,,BE,Running,11363318,11364016,11363318
openb-pod-2301,6000,6144,1,460,,LS,Running,10920652,10921191,10920652
openb-pod-2302,3152,5600,1,810,,BE,Failed,10238951,10239099,10238951
openb-pod-2303,3152,5600,1,810,,BE,Failed,12363155,12363470,12363400
openb-pod-2304,4000,22888,1,160,,BE,Pending,11303459,11303878,
openb-pod-2305,8000,30517,1,320,,BE,Running,9613509,9632811,9613509
openb-pod-2306,3152,5600,1,810,,BE,Failed,12297927,12298610,12298368
openb-pod-2307,8000,30517,1,470,,BE,Running,12447144,12447499,12447316
openb-pod-2308,4000,30517,1,230,,BE,Running,9777547,9779923,9777932
openb-pod-2309,4000,15258,1,320,,BE,Running,10974409,10986225,10974415
openb-pod-2310,6000,18432,1,460,,LS,Running,10956594,10958334,10956598
openb-pod-2311,4000,15258,1,220,,BE,Running,9909906,9918944,9909908
openb-pod-2312,3152,5600,1,810,,BE,Failed,11160499,11161438,11160499
openb-pod-2313,6000,22888,1,160,,BE,Running,10496141,10496853,10496141
openb-pod-2314,3152,5600,1,590,,BE,Failed,11946258,11946414,11946259
openb-pod-2315,3152,5600,1,810,,BE,Failed,9947670,9948065,9947671
openb-pod-2316,4000,15258,1,320,,BE,Running,12167127,12175575,12167127
openb-pod-2317,4152,10600,1,370,,BE,Failed,9951415,9952787,9951415
openb-pod-2318,11908,47104,1,470,,LS,Running,12293761,12294353,12293762
openb-pod-2319,11908,47104,1,470,,LS,Pending,12339410,12339504,
openb-pod-2320,3152,5600,1,810,,BE,Failed,11131903,11131986,11131903
openb-pod-2321,4000,22888,1,230,,BE,Running,9922435,9922778,9922435
openb-pod-2322,11908,47104,1,470,,LS,Running,11197075,11197220,11197181
openb-pod-2323,4000,22888,1,320,,BE,Running,12138429,12168912,12138429
openb-pod-2324,3152,5600,1,810,,BE,Failed,12358515,12358849,12358687
openb-pod-2325,3152,5600,1,810,,BE,Failed,10215707,10215717,10215707
openb-pod-2326,3152,5600,1,810,,BE,Failed,10832410,10833532,10832410
openb-pod-2327,4152,10600,1,550,,BE,Failed,10241000,10241061,10241000
openb-pod-2328,3152,5600,1,810,,BE,Failed,11754305,11754625,11754305
openb-pod-2329,11908,47104,1,650,,LS,Running,12297783,12299377,12297924
openb-pod-2330,3152,5600,1,810,,BE,Failed,12357722,12358316,12358038
openb-pod-2331,4000,15258,1,320,,BE,Running,10883613,10885123,10883614
openb-pod-2332,3152,5600,1,810,,BE,Failed,12297927,12298610,12298368
openb-pod-2333,3152,5600,1,810,,BE,Failed,10215469,10215568,10215469
openb-pod-2334,4000,15258,1,320,,BE,Running,10527104,10528796,10527278
openb-pod-2335,4000,30517,1,320,,BE,Running,12028180,12029189,12028188
openb-pod-2336,11908,47104,1,470,,LS,Pending,11748413,11748502,
openb-pod-2337,4000,15258,1,220,,BE,Running,10377052,10390288,10377054
openb-pod-2338,3152,5600,1,810,,BE,Failed,12421501,12421725,12421501
openb-pod-2339,4000,22888,1,320,,BE,Running,10528738,10529057,10528878
openb-pod-2340,3152,5600,1,810,,BE,Failed,12434724,12434861,12434794
openb-pod-2341,6000,8192,1,460,,LS,Running,9754196,9780893,9754196
openb-pod-2342,11908,47104,1,470,,LS,Running,12431606,12431744,12431608
openb-pod-2343,4000,30517,1,230,,BE,Pending,9710243,9710288,
openb-pod-2344,4000,22888,1,320,,BE,Pending,10525991,10525998,
openb-pod-2345,3152,5600,1,810,,BE,Failed,11430791,11432109,11430791
openb-pod-2346,3152,5600,1,810,,BE,Failed,10878098,10878495,10878098
openb-pod-2347,11908,47104,1,470,,LS,Pending,12113174,12113312,
openb-pod-2348,8000,30517,1,470,,BE,Pending,12333768,12333945,
openb-pod-2349,11908,47104,1,650,,LS,Pending,10554172,10554223,
openb-pod-2350,4152,10600,1,370,,BE,Failed,10368779,10369572,10368779
openb-pod-2351,11908,47104,1,470,,LS,Running,11165764,11166621,11165905
openb-pod-2352,11908,47104,1,470,,LS,Pending,11131890,11132062,
openb-pod-2353,3152,5600,1,810,,BE,Failed,10798547,10798853,10798550
openb-pod-2354,8000,30517,1,220,,BE,Running,9676019,9697325,9676021
openb-pod-2355,8000,30517,1,470,,BE,Pending,9948681,9948913,
openb-pod-2356,3152,5600,1,810,,BE,Failed,10888264,10889194,10888264
openb-pod-2357,3152,5600,1,810,,BE,Failed,12301749,12302163,12302064
openb-pod-2358,3152,5600,1,810,,BE,Failed,10814782,10815046,10814782
openb-pod-2359,11908,47104,1,470,,LS,Pending,11944871,11944989,
openb-pod-2360,11908,47104,1,470,,LS,Pending,9683365,9683411,
openb-pod-2361,4000,15258,1,220,,BE,Running,9528213,9600911,9528213
openb-pod-2362,3152,5600,1,810,,BE,Failed,11218023,11218039,11218023
openb-pod-2363,4000,30517,1,320,,BE,Running,10901597,10903571,10901626
openb-pod-2364,11908,47104,1,470,,LS,Running,10465337,10466095,10465339
openb-pod-2365,1000,2048,1,320,,BE,Running,9514315,9545368,9514315
openb-pod-2366,3152,5600,1,810,,BE,Failed,11050446,11051385,11050446
openb-pod-2367,3152,5600,1,810,,BE,Failed,9680047,9680295,9680047
openb-pod-2368,3152,5600,1,810,,BE,Pending,12431279,12431374,
openb-pod-2369,4000,22888,1,320,,BE,Running,12422132,12423701,12422132
openb-pod-2370,4000,22888,1,320,,BE,Running,9726511,9746921,9726511
openb-pod-2371,8000,30517,1,470,,BE,Pending,11072760,11084477,
openb-pod-2372,3152,5600,1,810,,BE,Failed,10011429,10011494,10011429
openb-pod-2373,3152,5600,1,810,,BE,Failed,10264003,10264127,10264003
openb-pod-2374,11908,47104,1,650,,LS,Running,11511777,11512725,11511813
openb-pod-2375,8000,30517,1,220,,BE,Running,10686987,10696912,10686987
openb-pod-2376,4000,15258,1,320,,BE,Running,11083219,11083330,11083243
openb-pod-2377,3152,5600,1,810,,BE,Failed,11477708,11477961,11477742
openb-pod-2378,6000,6144,1,460,,LS,Running,10367212,10368023,10367212
openb-pod-2379,11908,47104,1,470,,LS,Running,11734557,11735267,11734558
openb-pod-2380,4000,22888,1,320,,BE,Running,10849697,10860294,10849697
openb-pod-2381,3152,5600,1,810,,BE,Failed,9970654,10006462,9970655
openb-pod-2382,6000,12288,1,460,,LS,Running,10531192,10531912,10531192
openb-pod-2383,4000,30517,1,230,,BE,Pending,9673436,9673719,
openb-pod-2384,4000,22888,1,220,,BE,Running,12274581,12302549,12274581
openb-pod-2385,11908,47104,1,650,,LS,Running,11232659,11232744,11232694
openb-pod-2386,8000,30517,1,470,,BE,Pending,12333768,12333945,
openb-pod-2387,8000,30517,1,230,,BE,Pending,9833401,9833449,
openb-pod-2388,4000,22888,1,480,,BE,Running,10611501,10619189,10611504
openb-pod-2389,3152,5600,1,810,,BE,Failed,12218981,12219048,12219014
openb-pod-2390,4000,22888,1,320,,BE,Pending,12429331,12429372,
openb-pod-2391,3152,5600,1,810,,BE,Failed,10212236,10212302,10212236
openb-pod-2392,8000,30517,1,470,,BE,Running,9612305,9612638,9612478
openb-pod-2393,8000,30517,1,470,,BE,Running,11994640,11996058,11994708
openb-pod-2394,6000,18432,1,460,,LS,Running,10956594,10958334,10956598
openb-pod-2395,3152,5600,1,810,,BE,Failed,10802124,10802342,10802125
openb-pod-2396,6000,18432,1,460,,LS,Running,10305996,10306974,10305997
openb-pod-2397,4000,22888,1,320,,BE,Pending,12429331,12429372,
openb-pod-2398,4000,15258,1,320,,BE,Running,10872651,10875214,10872651
openb-pod-2399,3152,5600,1,810,,BE,Failed,12290715,12290812,12290716
openb-pod-2400,8000,30517,1,470,,BE,Running,11576312,11576516,11576480
openb-pod-2401,8000,30517,1,470,,BE,Running,10842201,10842701,10842334
openb-pod-2402,11908,47104,1,470,,LS,Pending,11106144,11106226,
openb-pod-2403,4000,22888,1,330,,BE,Running,11462754,11518500,11462754
openb-pod-2404,3152,5600,1,810,,BE,Failed,12339434,12340720,12339434
openb-pod-2405,11908,47104,1,470,,LS,Pending,12077692,12077800,
openb-pod-2406,8000,30517,1,470,,BE,Pending,12180371,12181209,
openb-pod-2407,8000,30517,1,320,,BE,Running,11573480,11614197,11573480
openb-pod-2408,3152,5600,1,810,,BE,Failed,10197997,10198094,10198030
openb-pod-2409,4000,15258,1,320,,BE,Running,9935566,9939421,9935566
openb-pod-2410,3152,5600,1,810,,BE,Failed,10818739,10818961,10818739
openb-pod-2411,8000,30517,1,470,,BE,Pending,10012572,10013815,
openb-pod-2412,11908,47104,1,650,,LS,Running,12107252,12107782,12107253
openb-pod-2413,11908,47104,1,650,,LS,Pending,12448661,12448784,
openb-pod-2414,6000,18432,1,460,,LS,Running,10878894,10893955,10878962
openb-pod-2415,4152,10600,1,550,,BE,Failed,10033579,10033606,10033579
openb-pod-2416,4000,15258,1,320,,BE,Running,10883613,10885123,10883614
openb-pod-2417,4152,10600,1,550,,BE,Failed,9965463,9965490,9965463
openb-pod-2418,8000,30517,1,470,,BE,Running,9840456,9842936,9840457
openb-pod-2419,3152,5600,1,810,,BE,Failed,12364871,12365514,12365494
openb-pod-2420,11908,47104,1,470,,LS,Running,11915382,11916193,11915490
openb-pod-2421,11908,47104,1,650,,LS,Pending,11841437,11841487,
openb-pod-2422,8000,30517,1,470,,BE,Running,10031044,10031163,10031109
openb-pod-2423,11908,47104,1,650,,LS,Pending,10993293,10993355,
openb-pod-2424,4000,15258,1,320,,BE,Running,10690417,10692722,10690417
openb-pod-2425,4152,10600,1,550,,BE,Failed,9965463,9965490,9965463
openb-pod-2426,3152,5600,1,810,,BE,Failed,12433753,12446403,12433753
openb-pod-2427,3152,5600,1,590,,BE,Pending,11562913,11563162,
openb-pod-2428,11908,47104,1,470,,LS,Running,12123262,12123372,12123333
openb-pod-2429,11908,47104,1,650,,LS,Pending,12298174,12298290,
openb-pod-2430,1000,2048,1,290,,BE,Running,12194692,12195145,12194693
openb-pod-2431,4000,22888,1,320,,BE,Pending,12429331,12429372,
openb-pod-2432,11908,47104,1,470,,LS,Pending,10987229,10987378,
openb-pod-2433,3152,5600,1,810,,BE,Failed,12333147,12333537,12333357
openb-pod-2434,11908,47104,1,470,,LS,Running,10617693,10625450,10617729
openb-pod-2435,11908,47104,1,470,,LS,Running,12340861,12340992,12340897
openb-pod-2436,6000,22888,1,160,,BE,Running,10607643,10607856,10607643
openb-pod-2437,8000,30517,1,320,,BE,Running,10948027,10956126,10948028
openb-pod-2438,11908,47104,1,470,,LS,Running,10006648,10007123,10006683
openb-pod-2439,4000,30517,1,320,,BE,Running,10544444,10546199,10544450
openb-pod-2440,11908,47104,1,650,,LS,Running,10883090,10885584,10883094
openb-pod-2441,6000,12288,1,460,,LS,Running,10498612,10499451,10498612
openb-pod-2442,6000,12288,1,460,,LS,Running,10523511,10524382,10523512
openb-pod-2443,8000,30517,1,470,,BE,Pending,11853190,11853302,
openb-pod-2444,8000,30517,1,230,,BE,Running,12390495,12393081,12390495
openb-pod-2445,3152,5600,1,810,,BE,Failed,12420012,12420151,12420046
openb-pod-2446,3152,5600,1,810,,BE,Running,11824193,11938975,11824260
openb-pod-2447,4000,22888,1,320,,BE,Running,12424915,12425617,12425098
openb-pod-2448,8000,30517,1,470,,BE,Running,11555559,11555909,11555559
openb-pod-2449,11908,47104,1,650,,LS,Pending,12431316,12431450,
openb-pod-2450,11908,47104,1,470,,LS,Running,11194764,11196561,11194765
openb-pod-2451,11908,47104,1,650,,LS,Running,12346779,12347204,12347059
openb-pod-2452,11908,47104,1,470,,LS,Running,12293761,12294353,12293762
openb-pod-2453,1000,2048,1,320,,BE,Running,12371124,12371170,12371124
openb-pod-2454,11908,47104,1,470,,LS,Running,12445428,12445974,12445429
openb-pod-2455,11908,47104,1,470,,LS,Running,9754243,9763276,9754277
openb-pod-2456,3152,5600,1,810,,BE,Failed,11131702,11131903,11131771
openb-pod-2457,4152,10600,1,370,,BE,Failed,10359938,10361112,10359938
openb-pod-2458,3152,5600,1,810,,BE,Failed,10194473,10194530,10194473
openb-pod-2459,11908,47104,1,470,,LS,Running,12339321,12339813,12339322
openb-pod-2460,8000,16000,1,460,,LS,Running,10501738,10503778,10501739
openb-pod-2461,3152,5600,1,590,,BE,Pending,12019197,12019359,
openb-pod-2462,8000,30517,1,650,,BE,Running,10758271,10769651,10758271
openb-pod-2463,8000,30517,1,470,,BE,Running,10031044,10031163,10031109
openb-pod-2464,4000,22888,1,320,,BE,Pending,12429320,12429487,
openb-pod-2465,11908,47104,1,470,,LS,Running,9947236,9948347,9947238
openb-pod-2466,3152,5600,1,590,,BE,Failed,12324948,12324959,12324948
openb-pod-2467,3152,5600,1,810,,BE,Failed,12414628,12415703,12414733
openb-pod-2468,4000,15258,1,220,,BE,Running,10956170,10957276,10956170
openb-pod-2469,3152,5600,1,810,,BE,Failed,12237260,12237287,12237260
openb-pod-2470,3152,5600,1,810,,BE,Failed,12446892,12447103,12446892
openb-pod-2471,8000,30517,1,470,,BE,Pending,11573508,11573587,
openb-pod-2472,4000,15258,1,160,,BE,Running,11418604,11419251,11418620
openb-pod-2473,3152,5600,1,810,,BE,Running,11167439,11220324,11167439
openb-pod-2474,3152,5600,1,810,,BE,Failed,10268211,10268328,10268211
openb-pod-2475,4000,30517,1,320,,BE,Running,11017870,11022710,11017873
openb-pod-2476,3152,5600,1,810,,BE,Failed,12349030,12349709,12349380
openb-pod-2477,11908,47104,1,470,,LS,Running,12009431,12021341,12009499
openb-pod-2478,3152,5600,1,810,,BE,Failed,9769728,9769950,9769728
openb-pod-2479,3152,5600,1,590,,BE,Failed,12246361,12246367,12246361
openb-pod-2480,11908,47104,1,470,,LS,Running,9674770,9680480,9674772
openb-pod-2481,3152,5600,1,810,,BE,Failed,11587322,11587496,11587322
openb-pod-2482,11908,47104,1,650,,LS,Running,12333346,12334769,12333348
openb-pod-2483,11908,47104,1,470,,LS,Pending,10262880,10263010,
openb-pod-2484,4152,10600,1,550,,BE,Failed,10035423,10035471,10035423
openb-pod-2485,11908,47104,1,470,,LS,Pending,12330033,12330126,
openb-pod-2486,3152,5600,1,810,,BE,Failed,11153610,11154911,11153610
openb-pod-2487,8000,30517,1,470,,BE,Pending,9765838,9766020,
openb-pod-2488,4000,30517,1,230,,BE,Pending,10361524,10361896,
openb-pod-2489,3152,5600,1,810,,BE,Failed,10799690,10800143,10799690
openb-pod-2490,6000,18432,1,460,,LS,Running,11303096,11305315,11303096
openb-pod-2491,8000,30517,1,470,,BE,Running,11035227,11035631,11035329
openb-pod-2492,11908,47104,1,650,,LS,Running,11171163,11175387,11171165
openb-pod-2493,3152,5600,1,810,,BE,Failed,12431070,12431105,12431070
openb-pod-2494,4000,30517,1,320,,BE,Running,12427282,12427375,12427283
openb-pod-2495,11908,47104,1,650,,LS,Running,12372623,12374574,12372624
openb-pod-2496,11908,47104,1,470,,LS,Running,12009645,12024231,12009680
openb-pod-2497,4000,15258,1,220,,BE,Running,10385574,10385877,10385574
openb-pod-2498,1000,2048,1,320,,BE,Running,9696449,9771522,9696449
openb-pod-2499,4152,10600,1,370,,BE,Failed,9979156,9980133,9979156
openb-pod-2500,8000,30517,1,470,,BE,Pending,10828144,10828153,
openb-pod-2501,3152,5600,1,810,,BE,Failed,10822275,10822594,10822275
openb-pod-2502,6000,22888,1,160,,BE,Running,11656984,11657552,11657016
openb-pod-2503,3152,5600,1,810,,BE,Failed,9806930,9835393,9806931
openb-pod-2504,11908,47104,1,650,,LS,Running,11673665,11675571,11673667
openb-pod-2505,4000,22888,1,320,,BE,Running,11479793,11480410,11479793
openb-pod-2506,3152,5600,1,810,,BE,Failed,12349030,12349709,12349380
openb-pod-2507,6000,16384,1,460,,LS,Running,11076534,11078063,11076535
openb-pod-2508,11908,47104,1,650,,LS,Running,11560775,11562465,11560776
openb-pod-2509,6000,22888,1,50,,BE,Running,11970160,11998782,11970166
openb-pod-2510,6000,22888,1,160,,BE,Running,10607643,10607856,10607643
openb-pod-2511,11908,47104,1,470,,LS,Pending,12351580,12351808,
openb-pod-2512,8000,30517,1,470,,BE,Running,12105080,12105173,12105114
openb-pod-2513,11908,47104,1,470,,LS,Pending,11089083,11089108,
openb-pod-2514,3152,5600,1,810,,BE,Failed,10225814,10225889,10225814
openb-pod-2515,3152,5600,1,810,,BE,Failed,12218688,12219018,12218688
openb-pod-2516,3152,5600,1,810,,BE,Failed,12419574,12419667,12419640
openb-pod-2517,8000,30517,1,470,,BE,Pending,9857773,9857854,
openb-pod-2518,8000,30517,1,470,,BE,Running,12337699,12337814,12337768
openb-pod-2519,3152,5600,1,810,,BE,Failed,11585446,11585852,11585551
openb-pod-2520,6000,6144,1,460,,LS,Running,12411472,12412192,12411472
openb-pod-2521,6000,6144,1,460,,LS,Running,12420232,12421582,12420232
openb-pod-2522,3152,5600,1,810,,BE,Failed,9970654,10006462,9970655
openb-pod-2523,3152,5600,1,590,,BE,Failed,12399911,12399936,12399911
openb-pod-2524,8000,30517,1,230,,BE,Running,12344706,12344933,12344777
openb-pod-2525,3152,5600,1,810,,BE,Failed,10263253,10263381,10263253
openb-pod-2526,3152,5600,1,810,,BE,Failed,11671741,11672062,11671741
openb-pod-2527,11908,47104,1,470,,LS,Running,10386726,10388139,10386728
openb-pod-2528,8000,30517,1,470,,BE,Running,10441045,10441526,10441428
openb-pod-2529,4000,15258,1,320,,BE,Pending,12353627,12353651,
openb-pod-2530,4000,15258,1,320,,BE,Running,10527104,10528796,10527278
openb-pod-2531,3152,5600,1,590,,BE,Failed,12313874,12313886,12313874
openb-pod-2532,3152,5600,1,590,,BE,Failed,12313874,12313886,12313874
openb-pod-2533,3152,5600,1,810,,BE,Failed,10868181,10868381,10868181
openb-pod-2534,3152,5600,1,810,,BE,Failed,11430791,11432109,11430791
